Distance in metres,Time in minutes,latitude,longitude
16835.192000000003,63.195165165165164,43.10873193814939,-2.675194935549548
16835.192000000003,63.195165165165164,43.10850427936559,-2.6770131157989177
16835.192000000003,63.195165165165164,43.109608758585175,-2.679121348605063
17414.337000000007,65.3691328828829,43.11006412044974,-2.6754849215489767
16835.192000000003,63.195165165165164,43.109836455687756,-2.6773031413189985
,,43.11094092618258,-2.6794114311705264
17414.337000000007,65.3691328828829,43.111396300005026,-2.6757749250698115
16245.135000000004,60.9802364864865,43.10405235521081,-2.6797792303280947
16330.030000000004,61.29891141141142,43.105384527813186,-2.680069282310373
16597.88,62.30435435435435,43.10671669766916,-2.6803593518164113
16671.343,62.58011636636636,43.10804886477884,-2.680649438847673
8866.494000000002,33.282635135135145,43.08447502997696,-2.6064472221181747
8969.232000000004,33.6682882882883,43.08580748066946,-2.606735445480355
9204.892000000003,34.55289789789791,43.08558105843024,-2.6085531399542146
9204.892000000003,34.55289789789791,43.08691350044546,-2.6088414202350774
10304.002000000002,38.67868618618619,43.086687039928854,-2.6106591418129987
9204.892000000003,34.55289789789791,43.08713992862756,-2.60702368625307
9204.892000000003,34.55289789789791,43.08847237385131,-2.607311944437756
,,43.082605221830676,-2.6433760073243526
,,43.08416459647546,-2.6418475179751733
,,43.083937548039756,-2.6436650554993255
,,43.084391612582216,-2.640029968017494
15347.024000000003,57.60894894894896,43.08549692590153,-2.6421365441174802
,,43.08620657755178,-2.6254891209376416
,,43.08643330268212,-2.6236714591489334
,,43.087312197155754,-2.6275954804810615
14302.506000000003,53.68808558558559,43.08708540140923,-2.6294131569294668
,,43.0861778951046,-2.6366837384706585
15347.024000000003,57.60894894894896,43.085269871507236,-2.6439541211325004
,,43.08572394796608,-2.640318954667784
,,43.08705628060916,-2.6406079587732467
15347.024000000003,57.60894894894896,43.08682925258644,-2.642425587717193
15347.024000000003,57.60894894894896,43.08660219223318,-2.6442432042253254
15347.024000000003,57.60894894894896,43.08793451021767,-2.644532304779234
14578.253000000002,54.723171921921924,43.08838861051154,-2.64089698033532
14578.253000000002,54.723171921921924,43.08816157653026,-2.642714648775767
14578.253000000002,54.723171921921924,43.08949389773307,-2.6430037272946296
14578.253000000002,54.723171921921924,43.08926682546078,-2.6448214227956903
14302.506000000003,53.68808558558559,43.0868585733305,-2.631230820954202
14302.506000000003,53.68808558558559,43.0884177697848,-2.6297019240453334
14163.286000000002,53.16548798798799,43.08796406938781,-2.6333373186706788
14302.506000000003,53.68808558558559,43.08819093575262,-2.6315196275711976
14163.286000000002,53.16548798798799,43.08929642311646,-2.633626182235318
,,43.08975013542186,-2.6299907086043772
14163.286000000002,53.16548798798799,43.08952329543587,-2.631808451633617
12017.510000000004,45.11077327327328,43.09085565238032,-2.632097293142896
,,43.091082498320475,-2.6302795106080477
,,43.0875389605697,-2.6257777916105516
,,43.087765691650766,-2.6239600903195113
,,43.08909807788192,-2.6242487389251106
,,43.088644571483975,-2.6278842080946463
,,43.08887134084979,-2.6260664797207176
10693.836000000001,40.14202702702703,43.090203718392104,-2.626355185269585
10693.836000000001,40.14202702702703,43.09043046137569,-2.624537404967171
,,43.08997694307405,-2.628172953149175
10693.836000000001,40.14202702702703,43.09153609319673,-2.626643908258595
,,43.091309311926075,-2.628461715646092
,,43.08595093770057,-2.6385013527849877
14226.183000000003,53.401587837837845,43.08640482017783,-2.6348661117263696
14163.286000000002,53.16548798798799,43.08751023966166,-2.6369726635841717
,,43.087283276301015,-2.638790317395046
14163.286000000002,53.16548798798799,43.08773717069071,-2.635154997342192
,,43.088842581478744,-2.6372616061498237
,,43.08861561216114,-2.639079299459486
14163.286000000002,53.16548798798799,43.08906951846396,-2.6354439004079095
,,43.09017492055592,-2.6375505661690597
,,43.08994794528099,-2.6393682989797433
10499.100000000004,39.41103603603605,43.08578087452437,-2.617929904052363
10499.100000000004,39.41103603603605,43.086886655945,-2.6200360983196544
,,43.08665999547997,-2.6218537849424157
10499.100000000004,39.41103603603605,43.087113284076864,-2.6182183992822305
,,43.088219056812704,-2.620324650482145
10499.100000000004,39.41103603603605,43.08600746437548,-2.6161122321065178
10499.100000000004,39.41103603603605,43.08623402189352,-2.6142945477502875
10304.002000000002,38.67868618618619,43.08646054707809,-2.6124768509852627
10499.100000000004,39.41103603603605,43.08733987987517,-2.6164006878317108
10155.937000000004,38.12288663663664,43.08756644333958,-2.6145829639696787
10304.002000000002,38.67868618618619,43.087792974469764,-2.6127652276976856
10499.100000000004,39.41103603603605,43.088672292638755,-2.616689160981529
9360.961000000003,35.1387424924925,43.08824593972599,-2.6091297179301542
10304.002000000002,38.67868618618619,43.08801947326535,-2.6109474790173235
9360.961000000003,35.1387424924925,43.08980481634082,-2.6076002200358603
9634.519000000002,36.16561186186187,43.08935190386686,-2.611235833639541
9360.961000000003,35.1387424924925,43.089578376271895,-2.6094180330408894
9634.519000000002,36.16561186186187,43.090910810083244,-2.6097063655687167
9634.519000000002,36.16561186186187,43.090684331733456,-2.611524205681102
